90	731	10.0
90	6004	26.5
91	65	19.0
91	219	6.0
91	374	89.0
91	578	10.5
91	861	14.0
91	5080	7.0
91	9661	74.25
92	42	51.25
92	213	38.0
92	377	21.0
92	617	7.0
92	2687	7.5
92	7329	8.0
93	35	46.0
93	210	123.75
93	391	49.0
93	685	20.0
93	4402	10.0
94	44	58.0
94	281	10.0
94	685	10.5
94	6964	10.5
95	161	67.0
95	395	24.0
95	708	14.0
95	6004	10.0
97	121	14.0
97	567	10.5
99	18	8.0
99	235	9.0
99	588	3.0
99	9661	9.0
101	160	6.0
101	347	10.5
101	637	17.5
101	4346	19.5
101	11073	6.0
102	65	6.0
102	242	111.5
102	430	12.0
102	687	96.5
102	4911	5.0
102	9572	33.0
102	16129	4.0
103	161	65.0
103	339	8.0
103	602	7.0
103	3452	13.0
103	10288	6.0
104	103	6.0
104	428	12.0
104	4852	7.5
105	92	28.0
105	277	28.0
105	562	8.0
105	4720	22.0
106	23	37.0
106	190	20.0
106	371	10.0
106	637	25.0
106	4595	55.75
106	9661	64.5
108	61	114.75
108	215	162.0
108	373	132.0
108	563	234.0
108	827	15.75
108	4595	104.0
108	8688	136.5
108	11890	30.75
109	30	293.25
109	177	17.5
109	326	99.25
109	511	162.0
109	716	130.75
109	3383	8.0
109	7437	16.0
109	11829	7.0
110	55	33.5
110	230	51.0
110	437	46.75
110	734	12.0
110	6462	29.75
110	14341	6.0
112	120	148.0
112	294	40.0
112	522	12.0
112	886	25.5
112	6124	35.0
112	16757	16.0
113	242	25.75
114	114	25.0
115	306	8.0
118	78	6.0
119	91	60.0
119	295	6.0
119	651	9.0
119	9163	6.0
120	113	47.5
120	256	60.0
120	413	15.25
120	617	27.25
120	873	32.5
120	4852	22.5
120	8903	14.0
120	12852	6.0
121	61	269.75
121	210	545.5
121	343	31.0
121	522	83.5
121	707	16.0
121	3166	28.5
121	6225	52.5
121	9652	4.0
121	14341	10.0
122	81	7.75
122	230	269.0
122	379	20.0
122	561	24.0
122	784	33.75
122	4595	99.0
122	8766	15.75
122	13045	4.5
123	87	7.0
123	239	42.0
123	419	16.0
123	638	52.75
123	2670	20.5
123	5662	9.0
123	9652	3.0
123	14242	10.5
124	84	26.0
124	230	251.0
124	374	401.5
124	557	37.5
124	773	12.0
124	3772	80.5
124	7272	14.0
124	11136	90.75
125	18	58.5
125	187	15.0
125	345	131.75
125	569	59.0
125	886	15.0
125	6124	25.5
125	14341	10.0
126	132	34.0
126	358	20.0
126	715	14.0
126	6513	7.0
127	17	269.25
127	149	8.0
127	288	49.75
127	445	58.0
127	632	12.0
127	892	15.75
127	5061	14.0
127	8752	81.0
127	11467	17.5
128	5	113.0
128	257	15.0
128	3262	14.0
129	131	10.0
129	306	59.0
129	565	25.0
129	3772	15.0
130	58	28.0
130	267	10.5
130	607	14.0
130	4685	14.0
131	106	20.0
132	29	31.0
132	177	6.0
132	337	9.0
132	550	24.5
132	897	85.0
132	6116	28.75
132	13602	23.5
133	249	6.0
133	16825	5.0
134	277	12.25
134	716	14.0
135	55	9.0
135	229	55.0
135	402	21.0
135	640	14.0
135	3082	18.0
135	9163	16.5
137	95	22.0
137	258	239.25
137	444	6.25
137	685	5.0
137	4356	34.75
137	8766	15.75
137	13148	6.0
138	87	6.0
138	239	30.0
138	390	12.0
138	569	65.0
138	827	19.25
138	4697	131.0
138	8947	71.75
138	13413	92.75
139	103	4.0
139	306	8.0
139	622	6.0
139	4928	7.0
143	54	6.0
143	321	22.0
143	734	6.0
144	18	2.0
146	50	10.5
146	4697	12.25
148	132	76.0
148	336	21.0
148	706	14.0
148	9384	8.75
149	275	8.0
149	5583	4.5
150	135	151.5
150	288	16.0
150	477	5.0
150	715	66.75
150	5044	7.0
155	1	28.0
155	255	6.0
158	36	55.0
158	181	79.75
158	319	12.0
158	483	16.0
158	682	74.25
158	3082	48.25
158	6116	68.0
158	9653	10.0
158	14341	8.0
159	93	23.0
159	286	20.0
159	567	6.0
159	4595	16.0
159	12292	22.5
160	209	12.0
160	582	9.0
160	12290	10.5
161	128	81.0
161	284	121.5
161	450	16.0
161	665	16.0
161	2779	16.0
161	6135	32.75
161	10819	41.0
162	35	26.5
162	240	9.0
162	517	6.0
162	4697	24.5
162	11418	4.0
165	138	28.25
165	553	12.25
165	4761	28.0
166	472	9.0
167	277	36.0
168	126	50.0
168	303	46.75
168	550	40.0
168	886	9.0
168	6523	6.25
168	14341	6.0
169	108	242.5
169	263	16.0
169	444	7.5
169	709	138.5
169	4797	23.25
169	9723	9.0
173	114	20.0
173	445	2.0
173	4595	9.0
173	16825	19.0
176	260	2.25
176	700	3.5
176	9242	3.5
177	38	12.0
177	344	5.0
177	2742	4.0
181	29	30.75
181	216	36.5
181	427	27.25
181	703	8.75
181	4878	34.0
184	29	20.0
184	234	8.0
184	504	5.0
184	3081	42.0
184	9169	16.0
186	126	11.75
186	2585	1.75
187	245	6.0
187	681	7.5
190	35	8.0
191	215	6.0
192	92	32.75
192	272	39.75
192	478	6.0
192	883	7.0
192	6865	4.0
192	13413	38.0
194	218	14.0
194	715	14.0
195	71	8.0
195	253	22.5
195	478	8.0
195	781	10.5
195	5529	26.5
196	49	20.0
196	218	14.0
196	395	40.75
196	665	16.0
196	3230	7.0
197	1	49.0
197	199	16.0
197	438	10.0
197	3738	24.0
198	384	2.0
200	123	325.0
200	271	293.25
200	445	49.0
200	678	10.5
200	3445	22.5
200	7181	1.75
200	10809	12.25
201	16	46.75
201	192	45.5
201	355	16.0
201	589	20.0
201	2585	36.5
201	7475	12.0
202	91	183.25
202	250	31.0
202	460	30.0
202	738	24.0
202	5583	17.5
204	121	77.5
204	393	3.0
204	8743	4.5
205	44	22.75
205	277	25.25
205	617	5.25
205	5016	5.25
206	2	29.75
206	176	10.25
206	371	12.0
206	635	41.0
206	4521	32.0
206	9407	10.0
207	21	12.0
207	250	16.0
207	617	14.0
208	21	17.0
208	184	28.25
208	331	19.0
208	554	33.75
208	865	14.0
208	5478	30.25
208	10819	56.25
209	109	92.0
209	295	8.0
209	544	9.0
209	891	58.5
209	7453	7.5
209	16183	4.0
210	129	97.0
210	279	9.0
210	444	6.25
210	662	84.75
210	2783	5.0
210	6523	5.0
210	11335	4.5
211	54	33.0
211	216	56.0
211	387	10.5
211	656	8.0
211	4653	34.75
211	12289	6.0
212	129	14.0
212	381	6.0
212	836	21.0
213	18	12.0
213	202	77.0
213	404	4.75
213	719	12.25
213	9150	24.5
214	121	406.5
214	289	140.0
214	489	117.5
214	782	14.0
214	5300	55.5
214	10039	4.5
215	16	50.75
215	191	6.0
215	342	6.25
215	681	8.75
215	6004	7.5
216	106	50.0
216	260	99.25
216	445	36.25
216	689	53.25
216	3452	20.0
216	9795	7.5
217	144	1.0
217	489	17.25
217	4720	17.25
218	103	7.0
218	544	10.5
219	26	7.0
221	14	8.75
221	287	10.5
221	853	14.0
224	110	19.5
224	300	15.0
224	687	12.0
226	26	25.0
226	257	6.0
226	671	8.0
228	26	27.0
229	123	86.0
229	431	7.0
230	52	145.0
230	229	40.0
230	413	6.75
230	665	18.0
230	3724	16.0
230	9787	16.0
231	88	4.5
231	326	18.0
231	853	16.0
232	109	35.0
232	330	34.75
232	681	6.25
232	15297	11.25
234	72	25.75
234	272	9.25
234	548	6.0
234	3366	8.0
234	9481	20.0
235	215	9.0
236	210	57.5
236	653	38.25
236	9186	18.0
238	123	26.75
238	373	3.0
238	891	13.5
238	9384	3.5
239	26	75.0
239	239	112.25
239	602	12.25
240	72	12.0
240	541	9.0
241	122	142.5
241	286	24.5
241	467	7.5
241	697	15.0
241	3724	12.0
241	9398	4.5
242	7	133.75
242	159	26.0
242	310	140.5
242	497	16.0
242	703	20.5
242	3453	7.0
242	8619	57.0
242	14959	5.0
243	197	4.0
243	538	8.0
243	5525	5.0
245	101	10.5
245	260	18.75
245	445	23.0
245	705	3.5
245	4761	21.0
246	44	18.5
246	400	15.0
247	78	455.25
247	224	58.0
247	372	16.0
247	557	16.5
247	782	10.0
247	4697	102.0
247	9384	83.5
247	16967	5.25
249	158	356.5
249	330	146.25
249	568	21.0
249	3246	12.25
249	9163	45.5
250	91	35.5
250	280	2.5
250	628	6.0
250	6462	12.0
252	196	10.0
252	511	12.0
252	4346	7.5
252	14515	9.0
253	131	20.0
253	302	38.0
253	522	6.0
253	3277	14.0
253	10398	9.0
254	61	10.0
254	307	15.0
254	886	6.0
255	28	12.0
255	236	18.0
255	563	27.5
255	4595	16.0
256	249	44.0
256	8881	11.25
257	187	9.0
257	464	21.0
257	5108	12.0
258	93	82.0
258	255	24.0
258	458	1.5
258	736	56.75
258	5346	16.0
258	11073	14.5
259	270	2.5
260	109	117.5
260	270	112.25
260	477	11.25
260	719	14.0
260	4797	28.0
260	13913	6.25
262	402	9.0
263	321	12.0
264	118	9.0
264	259	7.5
264	424	8.0
264	640	14.0
264	2675	9.0
264	6125	16.5
264	11763	4.0
266	122	40.0
266	395	12.25
266	2594	12.25
267	95	12.0
267	387	9.0
267	3126	10.5
269	131	20.0
269	379	12.0
269	887	7.5
270	18	296.75
270	177	17.0
270	335	10.5
270	554	65.25
270	891	141.25
270	5562	6.0
270	9653	10.0
270	14938	3.75
271	108	340.0
271	260	116.75
271	430	18.0
271	672	4.0
271	3244	4.0
271	8600	10.0
272	90	6.0
272	313	4.0
272	864	43.25
272	9166	2.0
273	91	83.5
273	284	13.0
273	571	12.0
273	4953	30.0
275	78	35.0
275	295	4.0
275	687	12.25
277	17	41.25
277	181	47.75
277	336	43.25
277	567	19.5
277	2670	10.0
277	9089	8.0
279	75	15.0
280	270	8.75
281	158	26.5
281	506	16.0
281	5108	17.0
284	49	4.0
284	247	72.75
284	553	7.0
284	6095	10.5
286	125	15.0
286	391	10.0
286	3783	23.0
286	11759	6.0
287	125	38.0
287	331	32.0
287	770	12.0
288	48	62.0
288	391	16.0
288	3142	26.0
288	11521	16.0
289	110	77.25
289	259	10.0
289	430	14.0
289	651	15.0
289	2766	99.5
289	6513	20.0
289	13045	4.5
290	240	9.0
293	207	14.0
293	689	14.0
294	61	20.0
294	245	12.0
294	492	16.0
294	897	32.0
295	18	26.75
295	204	18.0
295	420	4.0
295	784	5.0
295	7603	1.0
297	120	32.25
297	413	4.5
297	897	12.0
299	90	24.25
299	257	9.0
299	461	6.0
299	745	16.5
299	5511	9.0
299	11237	6.75
300	58	25.0
300	226	10.0
300	402	42.0
300	622	23.0
300	901	21.0
300	5511	15.0
300	11013	2.0
301	271	10.0
302	61	59.5
302	247	140.75
302	460	16.0
302	838	7.5
302	6297	4.5
302	13913	7.5
303	130	14.0
303	324	12.5
303	631	12.5
303	3081	111.25
303	9242	17.5
304	21	16.0
304	195	26.5
304	350	15.0
304	629	5.0
304	3081	40.5
304	10398	6.0
306	130	26.0
306	336	52.0
306	689	16.0
306	16008	12.0
307	134	15.0
307	304	46.0
307	511	27.0
307	2659	6.0
307	9351	7.5
309	122	55.5
309	336	26.25
309	841	12.25
310	61	40.75
310	234	39.25
310	411	15.0
310	656	8.0
310	3089	10.5
310	8551	21.0
312	184	6.0
313	204	6.0
313	4697	4.0
313	16835	5.0
315	716	10.0
316	123	331.25
316	273	73.0
316	445	74.5
316	666	17.5
316	3082	54.0
316	6964	15.0
319	17	13.0
319	286	5.0
319	836	5.0
320	10	8.0
320	258	12.0
320	686	8.0
320	12292	10.0
321	128	40.0
321	277	83.5
321	458	1.5
321	699	7.0
321	4274	7.0
321	9169	16.0
323	108	10.5
323	422	12.0
323	3170	12.0
324	241	7.5
324	886	7.5
325	26	127.5
325	210	46.5
325	424	4.0
325	738	6.0
325	6125	6.0
326	81	3.0
326	257	12.0
326	545	18.0
326	3262	15.75
327	103	18.0
327	281	8.75
327	508	15.5
327	836	95.0
327	5519	12.0
328	88	3.0
330	23	17.0
330	176	16.5
330	343	6.0
330	569	93.0
330	2687	18.5
330	6121	14.0
330	11207	12.25
331	121	56.5
331	402	12.0
331	897	50.0
333	49	8.0
333	408	14.0
333	4653	10.0
335	245	4.0
335	685	12.0
336	23	27.25
336	207	30.0
336	384	14.0
336	666	12.25
336	4346	35.5
337	23	9.0
339	26	10.0
339	829	1.0
339	14959	5.0
341	341	16.0
342	239	8.75
342	685	7.5
343	61	28.0
344	7	36.75
344	232	6.0
344	550	10.0
344	5582	34.0
345	54	37.0
345	224	27.0
345	398	55.0
345	635	43.25
345	3772	28.0
345	9169	16.0
347	11	65.5
347	277	12.25
347	784	10.5
348	71	8.0
348	300	20.0
348	731	10.0
350	45	4.0
350	303	20.0
351	58	7.5
351	230	62.75
351	419	14.0
351	678	14.0
351	3415	91.5
351	8688	43.75
355	79	8.0
355	377	22.0
358	247	4.0
364	287	16.0
366	211	6.0
368	511	9.0
369	161	18.0
369	525	12.0
369	10272	7.5
370	123	10.0
370	632	5.0
370	12226	6.25
371	209	8.0
371	540	8.0
371	8743	4.0
373	39	15.0
373	239	14.0
373	467	7.5
373	834	14.0
373	7780	7.5
374	84	12.25
374	245	54.0
374	424	8.0
374	678	29.5
374	4588	27.0
374	9147	4.5
374	14933	16.0
376	253	5.0
376	8752	1.25
377	41	10.0
377	221	10.5
377	422	8.0
377	744	12.0
377	9169	8.0
379	211	16.0
379	588	6.0
379	12713	16.0
381	212	6.0
381	546	12.0
381	6964	9.0
383	200	10.75
383	635	2.0
383	9661	8.75
384	240	6.0
384	5419	6.0
387	316	15.0
387	2594	10.5
390	192	12.0
390	561	8.0
390	9384	18.0
391	137	83.0
391	321	69.0
391	582	28.0
391	2779	16.0
391	13097	20.0
392	706	16.0
393	247	3.5
393	8551	8.75
395	103	27.0
395	284	9.0
395	498	50.75
395	784	16.75
395	5108	27.0
395	11073	14.5
398	70	18.0
398	259	7.5
398	538	12.0
398	3783	15.0
398	9816	3.0
399	48	35.75
399	708	8.75
400	88	9.0
400	448	6.0
401	124	63.75
401	325	42.5
401	569	5.0
401	3685	6.0
401	9723	6.0
402	35	15.0
402	214	27.25
402	434	1.5
402	736	14.0
402	5529	29.0
403	15	13.0
403	201	14.25
403	469	3.0
403	3738	7.0
403	13005	6.0
404	132	37.0
404	302	20.5
404	508	17.0
404	784	5.25
404	4953	54.75
404	10809	5.25
408	101	10.5
408	366	9.0
408	3126	12.25
409	176	1.5
409	522	10.5
409	6004	9.0
411	241	6.0
413	109	5.25
413	418	10.0
413	4653	3.75
416	216	18.0
416	567	13.5
418	61	25.0
419	201	14.0
419	676	12.0
420	52	6.0
420	449	4.0
420	7603	1.0
421	124	105.5
421	325	9.0
421	617	21.25
421	3724	12.0
422	65	12.0
422	321	32.0
422	837	16.0
424	30	7.0
424	409	6.0
424	7153	5.0
427	59	183.75
427	252	3.0
427	470	116.0
427	746	29.75
427	4922	9.75
427	9060	10.5
427	13045	13.5
428	81	6.0
428	288	4.0
428	610	16.0
428	5583	39.0
428	16044	4.5
429	242	8.0
429	678	7.0
430	15	10.0
430	644	32.0
431	11	345.5
431	181	35.0
431	377	8.0
431	630	17.5
431	3166	6.0
431	7150	3.75
431	13417	25.0
434	208	43.25
434	540	6.0
434	5074	10.0
434	12642	3.0
435	330	14.0
437	78	419.5
437	239	15.75
437	403	19.5
437	614	14.0
437	887	46.25
437	5108	36.0
437	9398	3.75
437	14515	7.5
438	110	28.0
438	284	6.0
438	506	72.0
438	850	7.5
438	6865	6.0
439	128	20.0
439	692	13.5
442	200	9.0
444	132	7.5
444	662	6.25
444	12331	5.0
445	192	17.0
445	464	48.0
445	4273	10.0
445	13861	1.5
447	281	5.0
447	2694	5.0
447	11829	4.0
448	277	15.0
448	5582	14.0
449	295	4.0
449	3685	6.0
452	7	7.0
452	241	7.5
452	606	4.0
452	8743	5.0
458	245	1.0
458	2659	1.0
460	26	30.0
460	232	10.0
460	508	8.0
460	2766	16.0
461	48	8.0
461	330	8.0
461	3085	8.0
463	124	3.0
463	7152	3.0
464	26	61.5
464	215	12.0
464	506	24.0
464	5108	12.0
466	270	16.0
466	9747	6.0
467	108	11.25
467	554	6.25
467	10572	7.5
469	257	9.0
470	21	13.0
470	215	15.0
470	431	98.5
470	715	31.5
470	4697	77.75
470	9273	4.0
471	92	17.5
472	60	18.0
472	215	88.25
472	379	12.0
472	568	33.0
472	860	24.25
472	4911	5.0
472	9166	12.0
474	26	10.5
475	559	1.25
477	315	10.0
478	29	18.0
478	234	4.0
478	568	7.0
478	11294	9.0
481	92	8.0
483	272	12.0
484	553	14.0
485	214	24.5
485	3159	7.5
486	266	7.0
486	845	6.0
488	103	28.0
488	304	28.0
488	617	12.0
488	4720	19.5
489	17	71.25
489	184	43.75
489	342	8.75
489	550	26.0
489	837	40.0
489	4815	10.5
489	8919	1.25
489	12925	1.25
490	88	13.25
490	374	20.0
490	891	22.75
490	10654	12.0
492	150	16.0
492	402	12.0
492	838	6.25
492	8619	8.75
497	208	16.0
497	697	14.0
498	54	4.0
498	230	50.0
498	418	10.0
498	656	4.0
498	3244	5.0
498	8743	16.5
498	15727	7.5
499	201	22.0
499	524	10.0
499	4685	10.0
499	16008	18.0
501	146	8.75
501	326	13.5
501	561	16.0
501	2742	5.0
501	6135	31.5
501	10502	3.75
501	16967	3.75
504	241	12.0
504	569	19.0
504	6076	7.5
506	58	37.0
506	218	10.5
506	381	30.0
506	627	14.0
506	2783	10.0
506	9147	6.0
508	16	17.0
508	211	8.0
508	470	17.5
508	901	6.0
508	9150	7.0
511	122	164.0
511	328	4.5
511	629	44.0
511	3445	18.0
511	7862	13.5
511	11853	13.5
512	242	18.0
512	12609	18.0
517	200	18.0
517	540	8.0
517	5525	5.0
522	132	32.0
522	404	15.5
522	836	57.75
522	8578	23.75
522	14741	12.5
524	206	16.0
524	582	12.0
524	12290	14.0
525	404	12.0
525	10288	6.0
538	49	22.0
538	245	11.0
538	501	32.0
538	891	57.75
538	16098	14.0
539	250	9.0
539	689	12.0
540	16	26.25
540	217	7.5
540	490	23.5
540	3085	16.0
540	9150	82.0
541	42	6.0
541	488	6.0
542	88	12.25
542	304	8.0
542	638	14.0
542	5508	8.0
542	12249	3.0
544	195	10.5
544	677	10.5
545	50	16.0
545	281	5.0
545	638	18.0
545	4588	22.0
546	83	4.0
546	395	16.0
546	3454	12.0
547	97	15.75
547	438	18.0
547	4922	15.75
548	243	6.0
548	651	9.0
548	7316	12.5
549	124	15.0
549	7152	15.0
550	28	16.0
550	238	8.0
550	522	34.0
550	3415	28.0
550	10288	6.0
553	78	32.75
553	310	18.5
553	655	5.25
553	5764	20.5
553	12249	3.75
554	103	32.5
554	306	12.0
554	568	10.5
554	4273	7.5
554	10259	7.5
555	130	12.25
556	472	4.0
557	464	20.0
558	270	14.0
559	498	7.5
561	132	6.0
561	460	8.0
561	4685	8.0
562	88	11.0
562	304	8.0
562	662	18.5
562	5508	8.0
563	1	133.0
563	162	54.0
563	326	35.25
563	549	15.0
563	860	12.25
563	5080	9.0
563	9611	21.0
563	16098	10.5
565	34	15.0
565	232	29.0
565	511	56.0
565	4685	20.0
567	125	27.0
567	567	18.0
568	21	10.5
568	234	17.5
568	541	9.0
568	6004	14.0
569	125	59.0
569	323	15.75
569	625	22.5
569	2702	26.25
569	9043	7.5
570	120	1.0
570	5990	1.0
571	48	7.5
571	4878	12.0
572	746	10.0
578	662	7.5
581	104	12.0
581	269	12.0
581	469	14.0
581	688	20.25
581	3366	85.0
581	8086	38.0
581	14730	17.5
582	195	26.0
582	427	6.0
582	836	28.0
582	15297	13.5
588	125	7.5
588	460	6.0
588	4856	3.75
590	110	14.5
590	553	5.0
590	8688	7.25
597	25	3.0
597	208	67.0
597	403	5.0
597	675	14.5
597	3783	7.5
597	11763	3.0
598	485	7.5
599	326	15.75
602	135	14.0
602	638	15.75
603	546	6.0
604	325	4.5
604	4720	23.5
606	71	6.0
606	5529	8.0
607	2585	18.0
609	271	14.0
609	860	12.25
610	168	18.0
610	701	16.0
614	210	14.0
617	54	6.0
617	260	26.0
617	546	12.0
617	3415	7.5
622	28	12.0
622	247	37.5
622	581	20.0
622	5108	12.0
625	122	28.25
625	504	10.5
625	5764	52.0
627	30	10.5
627	3081	12.25
628	213	6.0
628	568	7.0
628	9384	9.0
629	201	4.0
629	545	5.0
629	3772	14.25
629	10692	22.5
630	864	12.0
631	184	6.25
631	734	5.0
632	15	5.0
632	330	5.0
632	4878	6.0
633	110	6.25
633	458	1.25
633	7155	2.5
635	125	64.25
635	327	18.0
635	614	16.0
635	3081	97.5
635	8903	10.5
637	78	38.75
637	273	34.0
637	554	15.0
637	2782	10.0
638	29	31.5
638	216	43.0
638	461	7.0
638	845	13.5
638	11136	17.5
639	289	12.25
639	888	14.0
640	209	10.5
640	699	12.25
641	137	9.0
641	7451	10.5
644	24	6.75
644	229	15.75
644	444	11.25
644	707	14.0
644	3783	11.25
644	9166	13.5
646	123	50.0
651	35	6.0
651	310	12.0
651	895	13.5
653	125	16.0
655	41	20.5
655	428	6.0
655	5314	15.75
655	11207	12.25
656	72	10.0
656	390	8.0
656	4544	8.0
662	67	20.25
662	240	13.5
662	421	38.0
662	667	16.25
662	3085	38.25
662	7475	14.0
665	52	8.0
665	413	6.0
665	4346	12.0
666	161	14.0
666	662	15.75
667	41	5.0
667	258	18.5
667	563	12.5
667	4761	13.75
671	34	12.0
671	224	12.0
671	460	24.75
671	765	6.0
671	8814	14.0
672	158	18.0
672	427	9.0
672	881	6.0
672	9723	6.0
675	275	12.25
676	42	9.0
676	303	27.0
676	706	10.5
676	9242	10.5
677	94	12.25
677	438	14.0
677	4595	14.0
678	224	10.5
678	638	12.25
678	13413	29.5
679	214	12.5
679	622	7.5
679	9169	10.0
680	206	5.0
680	633	5.0
680	8796	6.0
681	106	19.5
681	295	9.0
681	540	10.0
681	861	12.25
681	6403	4.0
682	78	86.25
682	266	14.0
682	511	30.0
682	884	4.0
682	7475	14.0
685	93	20.0
685	299	4.0
685	633	5.0
685	4346	9.0
686	37	5.0
686	427	3.0
686	7603	1.0
687	97	12.25
687	264	159.0
687	464	37.5
687	682	40.5
687	3115	4.0
687	6848	6.75
687	12290	89.75
688	215	3.5
688	3415	24.75
689	6	6.0
689	177	6.0
689	351	48.75
689	610	16.0
689	2694	7.5
689	9150	44.25
692	137	18.75
692	508	6.0
692	5764	10.5
695	207	14.0
695	5529	12.25
697	260	14.0
697	699	12.25
699	83	7.0
699	470	12.25
699	5074	14.0
700	252	6.0
700	633	5.0
700	7451	7.0
700	16044	3.0
701	200	31.25
701	508	6.0
701	4588	9.0
703	48	20.5
703	374	22.0
703	3783	6.25
704	562	8.75
705	294	14.0
705	853	14.0
706	129	10.5
706	498	14.0
706	4274	12.25
707	255	16.0
707	798	14.0
708	161	14.0
708	617	12.25
708	8743	8.75
709	128	33.75
709	297	12.0
709	492	23.5
709	716	104.25
709	3480	4.5
709	7453	31.25
709	14182	16.0
715	143	9.0
715	327	25.0
715	582	23.0
715	2779	35.0
715	7780	13.5
715	14462	8.75
716	129	45.0
